grain_id,class,class_frac,area_px,equiv_diam_px,centroid_row,centroid_col,bbox_r0,bbox_c0,bbox_r1,bbox_c1,major_px,minor_px,solidity,frac_Monazite & Xenotime,frac_Zircon,frac_Rutile,frac_Ilmenite,frac_Iron Oxides,frac_Biotite,frac_Quartz,frac_Chromite,frac_Orthoclase,frac_Carpholite,frac_Garnet-Spessartine,frac_Pseudobrookite,frac_Illite,frac_Calderite,frac_Topaz,frac_Tourmaline,frac_Unknown
758,Zircon,1.0,3197,63.80083717725274,1088.2546137003442,4532.629340006256,1048,4501,1125,4567,73.33053858920991,59.6178505104218,0.9008171315863623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,Zircon,1.0,1151,38.28183271462029,1081.4118158123372,1889.4743701129453,1062,1865,1096,1918,51.08658941869012,31.918326631253283,0.8673700075357951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,Zircon,1.0,5646,84.78626344859602,1093.827311370882,938.013460857244,1056,889,1138,983,96.72131143845334,75.87964659111923,0.944621047348168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,Zircon,1.0,1433,42.714778093834084,1110.986741102582,1885.9176552686672,1094,1861,1145,1912,47.84931137305155,44.23960877005077,0.8534842167957117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Zircon,1.0,1339,41.29004420438882,1091.073935772965,4595.333084391337,1071,4564,1115,4625,68.24179362143217,28.879447694889464,0.7830409356725146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,Rutile,0.9869232206239492,5353,82.5569578107583,1089.6052680739772,3954.0108350457685,1039,3911,1138,3994,100.39245656299612,73.27707981457488,0.8954499832719973,0.0,0.0,0.9869232206239492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013076779376050812
764,Quartz,1.0,229,17.075475271404667,1104.646288209607,1936.1965065502184,1095,1926,1117,1946,21.634627956670016,15.84518754664122,0.720125786163522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,Quartz,1.0,1322,41.02709687681892,1105.8071104387293,4459.797276853253,1082,4437,1127,4483,50.301527972247904,35.532022385085654,0.9199721642310369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Quartz,1.0,1246,39.830346128799995,1109.416532905297,3571.174157303371,1082,3544,1139,3597,69.23280880053755,25.563565939896172,0.800771208226221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,Zircon,1.0,3704,68.6737160324024,1109.1236501079914,3762.8139848812093,1077,3721,1144,3803,80.49005301770691,60.11727361541395,0.9285535221860115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,Zircon,1.0,338,20.7449985808745,1106.7573964497042,3163.230769230769,1097,3150,1117,3176,23.91718542069959,18.507552415430254,0.9260273972602739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Quartz,1.0,269,18.5067943613625,1107.7397769516729,1699.17843866171,1094,1691,1125,1709,33.92088056859966,11.00541908150921,0.8126888217522659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,Zircon,1.0,2375,54.990398423233955,1109.0037894736843,1143.6176842105262,1081,1113,1136,1178,65.81686671270455,48.33576339171111,0.8552394670507742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,Rutile,1.0,2112,51.856358515428596,1110.5217803030303,2856.6136363636365,1074,2827,1140,2888,63.625259940507036,47.54541661697381,0.8498993963782696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
